location_group,location_type,location_code,location,latitude,longitude
Mobil,Otobus 4G,IETT-B5226,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-B1857,IETT Otobus,0.0000000000,0.0000000000
Turistik Mekan,Turistik,028-Eminonu Misir Carsisi,FATİH,41.0161500000,28.9710600000
Mobil,Metrobus,Metrobus-O5084,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5298,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1053,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1156,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5065,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4750,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4728,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-BESIKTAS-1,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISKI-Umraniye,ÜMRANİYE,41.0205500000,29.1164000000
Mobil,Metrobus,Metrobus-M3006,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5059,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-C1643,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2373,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,ParkBahceler,032-Umraniye Park Ve Bahceler Sefligi,ÜMRANİYE,41.0117100000,29.1064900000
Mobil,Metrobus,Metrobus-O5070,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1584,IETT Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,018-Gaziosmanpasa Meydan,GAZİOSMANPAŞA,41.0581400000,28.9136000000
Metrobus Duragi,Metrobus Duragi,069-Avcilar Merkez Universite Metrobus Duragi,AVCILAR,40.9841800000,28.7250800000
Mobil,Otobus 3G,IETT-O2281,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1216,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3239,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2507,IETT Otobus,0.0000000000,0.0000000000
Diger,Peron,IETT Peron-Haciosman,SARIYER,41.0823800000,29.0150700000
Turistik Mekan,Turistik,056-Emirgan Korusu Sari Kosk,SARIYER,41.1078600000,29.0536000000
Mobil,Otobus 4G,IETT-T1063,IETT Otobus,0.0000000000,0.0000000000
Diger,Cadde,017-Sariyer Istinye Caddesi,SARIYER,41.1150900000,29.0570400000
Mobil,Metrobus,Metrobus-M4672,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1291,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2582,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1120,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1250,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5153,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2586,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4004,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-B1713,IETT Otobus,0.0000000000,0.0000000000
Diger,Garaj,IETT Garaj-Avcilar-Out,AVCILAR,40.9857600000,28.7300700000
Mobil,Otobus 4G,IETT-O2149,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3169,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5200,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1626,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-IBB Aksaray ISG,FATİH,41.0089900000,28.9515800000
Diger,Cadde,017-Sariyer Haydar Aliyev Caddesi,SARIYER,41.1434300000,29.0556100000
Mobil,Otobus 4G,IETT-K1054,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1107,IETT Otobus,0.0000000000,0.0000000000
Otobus Duragi,Durak,038-Yenibosna Otobus Duragi,BAHÇELİEVLER,40.9927500000,28.8353700000
Mobil,Otobus 4G,IETT-M4537,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Buyukcekmece Guzelce Tenis Kortu,BÜYÜKÇEKMECE,41.0111000000,28.4939400000
Hizmet Binasi,Bina,ISTAC-Odayeri,EYÜPSULTAN,41.0383000000,28.6785600000
Hizmet Binasi,Bina,ISKI-Ikitelli_Aritma,BAŞAKŞEHİR,41.0885400000,28.7649900000
Diger,Garaj,IETT Garaj-Sarigazi-Out,SANCAKTEPE,41.0022900000,29.1204900000
Mobil,Otobus 4G,IETT-M2104,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3176,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1017,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3142,IETT Metrobus,0.0000000000,0.0000000000
Diger,Cadde,017-Cekmekoy Sultan Murat Caddesi,ÇEKMEKÖY,41.0294700000,29.2294000000
Mobil,Otobus 4G,IETT-O2138,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2234,IETT Otobus,0.0000000000,0.0000000000
Mobil,Belnet,IETT-BLNT-34FEH556,Belnet Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Uskudar Cengelkoy 153 Ofisi,ÜSKÜDAR,41.0547400000,29.0691200000
Mobil,Otobus 4G,IETT-M4704,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2167,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Kres,068-Catalca Kaleici Yuvamiz Istanbul,ÇATALCA,41.1501100000,28.4619600000
Mobil,Otobus 4G,IETT-K1502,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1686,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2148,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1093,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2327,IETT Otobus,0.0000000000,0.0000000000
Diger,AnadoluMeydan,018-Kadikoy Meydan,KADIKÖY,40.9921300000,29.0239900000
Mobil,Otobus 4G,IETT-O1019,IETT Otobus,0.0000000000,0.0000000000
Kutuphane,Kutuphane,014-Basaksehir Guvercintepe Sabahattin Ali Kutuphanesi,BAŞAKŞEHİR,41.0680200000,28.7533400000
Mobil,Otobus 4G,IETT-M2064,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3226,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3244,IETT Metrobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-GOKSU-1,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1078,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2075,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Itfaiye,007-Sultangazi Habipler İtfaiye,SULTANGAZİ,41.1288700000,28.8328100000
Mobil,Otobus 4G,IETT-B5358,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3084,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2015,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-B1714,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5028,IETT Metrobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 48,METRO M2,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1539,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4895,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3110,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4902,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2079,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2510,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1148,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T1-HASEKI,FATİH,41.0109500000,28.9431400000
Mobil,Otobus 4G,IETT-O1044,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4747,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4038,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4879,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1262,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1796,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5254,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3174,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1090,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2223,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3130,IETT Otobus,0.0000000000,0.0000000000
Diger,Garaj,IETT Garaj-Hasanpasa-Out,KADIKÖY,40.9949800000,29.0423500000
Mobil,Otobus 4G,IETT-M2133,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Iskelesi,Iskele,027-Kadikoy Eminonu Iskelesi,KADIKÖY,40.9927000000,29.0232500000
Mobil,Otobus 4G,IETT-K1105,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Itfaiye,007-Sile Itfaiye,ŞİLE,41.1759700000,29.6194600000
Mobil,Otobus 4G,IETT-O1299,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1074,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3031,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2174,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1031,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1113,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISADEM-Sultangazi,SULTANGAZİ,41.1084900000,28.8658700000
Diger,Cadde,017-Avcilar Marmara Caddesi,AVCILAR,40.9800700000,28.7218100000
Mobil,Otobus 4G,IETT-B5129,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4820,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1049,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O2251,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2099,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5097,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1629,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5284,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5191,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Sile Kabakoz Koyu Meydan,ŞİLE,41.1432800000,29.6885900000
Mobil,Metrobus,Metrobus-O5093,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3009,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4841,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2558,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Edirnekapi Sosyal Yardim,EYÜPSULTAN,41.0294900000,28.9309300000
Mobil,Otobus 4G,IETT-K1151,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Esenler Millet Bahcesi,ESENLER,41.0610200000,28.8782500000
Mobil,Metrobus,Metrobus-M4633,IETT Metrobus,0.0000000000,0.0000000000
Koyler,Koy,070-Catalca Ormanli Koyu Meydan,ÇATALCA,41.3923800000,28.4530700000
Mobil,Otobus 3G,IETT-K1547,IETT Otobus,0.0000000000,0.0000000000
Kultur Merkezi,KulturMerkezi,012-Sehit Kaymakam Muhammed Fatih Safiturk Kultur Merkezi,ÜMRANİYE,41.0170400000,29.1057300000
Mobil,Otobus 4G,IETT-M2094,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4695,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1164,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M7 Tekstilkent,ESENLER,41.0710900000,28.8626100000
Kultur Merkezi,KulturMerkezi,012-Alibeykoy IBB Orkestralar Sube Mudurlugu,EYÜPSULTAN,41.0838600000,28.9260600000
Mobil,Metrobus,Metrobus-M3242,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4762,IETT Metrobus,0.0000000000,0.0000000000
Diger,Cadde,017-Cemberlitas Nuru Osmaniye Caddesi,FATİH,41.0101900000,28.9725600000
Mobil,Otobus 4G,IETT-M2032,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1018,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 15,METRO M2,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,ULASIMAS-B1980,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2005,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 06,METRO M2,0.0000000000,0.0000000000
Diger,Peron,IETT Peron-Zincirlikuyu,ŞİŞLİ,41.0663200000,29.0127700000
Mobil,Ulasim A.S.,IETT-B1525,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2530,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Cebeci Spor Kompleksi,SULTANGAZİ,41.1071100000,28.8763100000
Mobil,Otobus 4G,IETT-O1061,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3222,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2125,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1072,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Silivri Sayalar Koyu Meydan,SİLİVRİ,41.3166000000,28.1745000000
Mobil,Otobus 4G,IETT-M2225,IETT Otobus,0.0000000000,0.0000000000
Diger,AnadoluMeydan,018-Sultanbeyli Meydan,SULTANBEYLİ,40.9671400000,29.2666500000
Mobil,Otobus 4G,IETT-M4718,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1685,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3207,IETT Metrobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-KUCUKSU-2,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1166,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3084,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2590,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2154,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2267,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5048,IETT Otobus,0.0000000000,0.0000000000
Diger,Peron,IETT Peron-Tuyap,BEYLİKDÜZÜ,41.0219900000,28.6254700000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 16,METRO M2,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2572,IETT Otobus,0.0000000000,0.0000000000
Kultur Merkezi,KulturMerkezi,012-Uskudar Cengelkoy Kent Orkestrasi,ÜSKÜDAR,41.0547400000,29.0691200000
Mobil,Ulasim A.S.,IETT-A1542,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Silivri Mujdat Gursu Spor Tesisleri,SİLİVRİ,41.0874000000,28.2592800000
Tramvay Istasyonu,Istasyon,METRO T5-ALIBEYKOY METRO ISTASYONU,EYÜPSULTAN,41.0781700000,28.9494500000
Koyler,Koy,070-Silivri Seymen Koyu Meydan,SİLİVRİ,41.1565300000,28.1703800000
Kultur Merkezi,KulturMerkezi,012-Fatih Capa Ders Atolyesi,FATİH,41.0143100000,28.9345300000
Hizmet Binasi,Bina,METRO-M5-09-Yamanevler,ÜMRANİYE,41.0244900000,29.1089200000
Yesil Alan,Koru,030-Beylikduzu Yakuplu Korusu,BEYLİKDÜZÜ,41.0053600000,28.6684300000
Spor Tesisi,Spor,025-Arnavutkoy Bogazkoy Spor Merkezi,ARNAVUTKÖY,41.1868100000,28.7638600000
Mobil,Otobus 4G,IETT-O1047,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1246,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5310,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2252,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Umraniye Yesilvadi Spor Tesisi,ÜMRANİYE,41.0285800000,29.1279600000
Mobil,Otobus 4G,IETT-B5018,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2070,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2589,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2024,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Kres,068-Silivri Alibey Yuvamiz Istanbul,SİLİVRİ,41.0923600000,28.2574500000
Mobil,Metrobus,Metrobus-O5089,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2146,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M7-15-Karadeniz_MahSor,GAZİOSMANPAŞA,41.0839400000,28.8754600000
Yesil Alan,Park,031-Nilufer Parki Deniz Kamerasi,BEYOĞLU,41.0628300000,28.9481100000
Mobil,Otobus 4G,IETT-O2226,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5336,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1535,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5022,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2308,IETT Otobus,0.0000000000,0.0000000000
Turistik Mekan,Turistik,056-Emirgan Korusu Beyaz Kosk,SARIYER,41.1093000000,29.0529500000
Mobil,Otobus 4G,IETT-K1780,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2151,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2156,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3216,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2135,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2083,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1835,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1570,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3149,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2245,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5186,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2206,IETT Otobus,0.0000000000,0.0000000000
Mobil,Belnet,IETT-BLNT-34FEH077,Belnet Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4001,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1177,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M3-07-Mahmutbey,BAĞCILAR,41.0551900000,28.8306100000
Mobil,Otobus 4G,IETT-M2166,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2534,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1082,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3214,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3168,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5059,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-C1619,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-FUATSEZGIN-1,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M1B-01-KİRAZLİ,BAĞCILAR,41.0322800000,28.8429700000
Hizmet Binasi,Bina,ISKI-Beyoglu,BEYOĞLU,41.0516000000,28.9768300000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 26,METRO M2,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4760,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1589,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4553,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5156,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,072-Basaksehir Bahce Market,BAŞAKŞEHİR,41.0966800000,28.8091200000
Mobil,Otobus 4G,IETT-K1122,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1577,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1746,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5275,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1548,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1109,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1069,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1007,IETT Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,018-Topkapi Ulubatli Meydan,ZEYTİNBURNU,41.0247700000,28.9293900000
Yesil Alan,Park,031-Florya Sosyal Tesisleri Parki,BAKIRKÖY,40.9608200000,28.8073400000
Koyler,Koy,070-Sile Uvezli Koyu Meydan,ŞİLE,41.0535200000,29.3923800000
Hizmet Binasi,Bina,001-IBB Fatih Hayvan Hastanesi,FATİH,41.0167400000,28.9536800000
Mobil,Otobus 4G,IETT-T1085,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1724,IETT Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,018-Kucukcekmece Mimar Sinan Koprusu,KÜÇÜKÇEKMECE,40.9891800000,28.7700300000
Mobil,Otobus 4G,IETT-M4710,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1077,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-B1622,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Pendik BeyazMasa,PENDİK,40.8762100000,29.2348900000
Yesil Alan,ParkBahceler,032-Cirpici Park ve Bahceler,ZEYTİNBURNU,41.0010100000,28.8874200000
Mobil,Metrobus,Metrobus-M4570,IETT Metrobus,0.0000000000,0.0000000000
Metrobus Duragi,Metrobus Duragi,069-Zeytinburnu Metrobus Duragi,ZEYTİNBURNU,41.0035800000,28.8912900000
Mobil,Metrobus,Metrobus-M4846,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4626,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2527,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M5 Dudullu,ÜMRANİYE,41.0342300000,29.1525300000
Mobil,Metrobus,Metrobus-M4903,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3065,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1203,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5371,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Gungoren Spor Tesisleri,GÜNGÖREN,41.0360200000,28.8717400000
Mobil,Otobus 4G,IETT-O2189,IETT Otobus,0.0000000000,0.0000000000
Metrobus Duragi,Metrobus Duragi,069-Beylikduzu Metrobus Duragi,BEYLİKDÜZÜ,41.0098400000,28.6566200000
Mobil,Otobus 3G,IETT-K1571,IETT Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,018-Fatih Kumkapi Balik Hali Guvenlik,FATİH,41.0024900000,28.9627900000
Mobil,Otobus 3G,IETT-K1503,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T5-ALIBEYKOY MERKEZ,EYÜPSULTAN,41.0735400000,28.9457300000
Mobil,Metrobus,Metrobus-M3139,IETT Metrobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Bagcilar Trafik Egitim Parki,BAĞCILAR,41.0500200000,28.8221100000
Mobil,Metrobus,Metrobus-M4563,IETT Metrobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-MODA-1,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1672,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4033,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2040,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2062,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,IGDAS_Catalca,ÇATALCA,41.1451900000,28.4622300000
Mobil,Otobus 3G,IETT-O3101,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2063,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1014,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2029,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Arnavutkoy Balaban Koyu Meydan,ARNAVUTKÖY,41.3107000000,28.6122900000
Hizmet Binasi,Bina,METRO-M4-19-Tavsantepe,PENDİK,40.8825300000,29.2486100000
Hizmet Binasi,Itfaiye,007-Maltepe Buyukbakkalkoy Itfaiye,MALTEPE,40.9724400000,29.2059900000
Mobil,Otobus 4G,IETT-O1293,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Beykoz Poyrazkoy Meydan,BEYKOZ,41.2071300000,29.1318200000
Mobil,Otobus 3G,IETT-O3195,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Sancaktepe Kent Parki,SANCAKTEPE,40.9925300000,29.2295500000
